frame,keypoint_index,keypoint_name,x,y,visibility
12,9,left_wrist,232.72140502929688,275.7771301269531,0.8560487031936646
12,10,right_wrist,182.8367156982422,288.3562316894531,0.6876816153526306
12,11,left_hip,206.44480895996094,292.7362365722656,0.9831035137176514
12,12,right_hip,188.7996826171875,293.4151306152344,0.9827361106872559
12,13,left_knee,209.21099853515625,322.3479919433594,0.7267597913742065
12,14,right_knee,185.6207733154297,323.39434814453125,0.7363484501838684
12,15,left_ankle,207.2760772705078,348.3347473144531,0.31720414757728577
12,16,right_ankle,187.0546417236328,348.657470703125,0.3316745162010193
13,0,nose,192.16065979003906,239.43145751953125,0.64739590883255
13,1,left_eye,194.18910217285156,236.51864624023438,0.6082605123519897
13,2,right_eye,190.73143005371094,236.7821502685547,0.3225085139274597
13,3,left_ear,200.5719757080078,235.33914184570312,0.6913852691650391
13,4,right_ear,190.09585571289062,235.97964477539062,0.2189004123210907
13,5,left_shoulder,212.8616943359375,248.64402770996094,0.9875476360321045
13,6,right_shoulder,184.11669921875,250.69039916992188,0.9794060587882996
13,7,left_elbow,228.44151306152344,263.61224365234375,0.8343562483787537
13,8,right_elbow,175.36767578125,268.66571044921875,0.5973576903343201
13,9,left_wrist,224.95413208007812,265.4220275878906,0.6417070031166077
13,10,right_wrist,181.6147918701172,273.8692321777344,0.2919301986694336
13,11,left_hip,205.9968719482422,293.1430969238281,0.9824969172477722
13,12,right_hip,187.43975830078125,293.37652587890625,0.9810664653778076
13,13,left_knee,208.963134765625,325.304443359375,0.8852887749671936
13,14,right_knee,187.8609161376953,326.18408203125,0.880456268787384
13,15,left_ankle,208.0567169189453,353.698974609375,0.526680588722229
13,16,right_ankle,189.98143005371094,353.43414306640625,0.5273270606994629
14,0,nose,123.09001159667969,253.6399383544922,0.3116935193538666
14,1,left_eye,120.4677963256836,250.0796356201172,0.057413000613451004
14,2,right_eye,122.96647644042969,250.4683837890625,0.286273330450058
14,3,left_ear,108.21573638916016,247.96803283691406,0.07293697446584702
14,4,right_ear,116.03659057617188,250.07177734375,0.5236014127731323
14,5,left_shoulder,102.45496368408203,257.4222717285156,0.8990775346755981
14,6,right_shoulder,104.72552490234375,262.28363037109375,0.9751763343811035
14,7,left_elbow,111.48931884765625,277.7528076171875,0.30379074811935425
14,8,right_elbow,114.2123794555664,279.0701904296875,0.8132650852203369
14,9,left_wrist,118.59478759765625,286.219970703125,0.23834240436553955
14,10,right_wrist,121.69830322265625,283.7294921875,0.5377171635627747
14,11,left_hip,82.48455047607422,310.8922119140625,0.9813777804374695
14,12,right_hip,81.57522583007812,315.0890197753906,0.9939549565315247
14,13,left_knee,101.2538070678711,346.6689147949219,0.9766613841056824
14,14,right_knee,98.3251724243164,361.0401611328125,0.9972643852233887
14,15,left_ankle,92.99519348144531,379.2369689941406,0.9872981309890747
14,16,right_ankle,84.18902587890625,405.3192138671875,0.9947615265846252
15,0,nose,128.8115997314453,265.458251953125,0.2738913297653198
15,1,left_eye,125.57633972167969,262.5398254394531,0.04637155309319496
15,2,right_eye,127.5805435180664,263.83294677734375,0.17407208681106567
15,3,left_ear,115.30370330810547,260.9208679199219,0.04874589666724205
15,4,right_ear,118.67314910888672,266.11724853515625,0.3511718213558197
15,5,left_shoulder,110.7706527709961,262.1536560058594,0.9512833952903748
15,6,right_shoulder,103.38960266113281,283.9057922363281,0.9706243276596069
15,7,left_elbow,113.80720520019531,270.17327880859375,0.47877514362335205
15,8,right_elbow,97.68135833740234,318.76708984375,0.9427064061164856
15,9,left_wrist,121.60885620117188,281.6714782714844,0.36068835854530334
15,10,right_wrist,111.74433898925781,332.0644836425781,0.9246805906295776
15,11,left_hip,89.39641571044922,309.83111572265625,0.9920990467071533
15,12,right_hip,82.48395538330078,321.4024658203125,0.9965554475784302
15,13,left_knee,120.49293518066406,331.56207275390625,0.988997220993042
15,14,right_knee,104.64118194580078,362.6087646484375,0.997911274433136
15,15,left_ankle,95.76536560058594,373.8439025878906,0.9917269945144653
15,16,right_ankle,85.00243377685547,403.35662841796875,0.9923169612884521
16,0,nose,134.69432067871094,274.69952392578125,0.7916660904884338
16,1,left_eye,134.76560974121094,270.4842224121094,0.19086667895317078
16,2,right_eye,132.22145080566406,271.0853271484375,0.6939756870269775
16,3,left_ear,127.86913299560547,265.5077209472656,0.02496400848031044
16,4,right_ear,121.18570709228516,268.00762939453125,0.639358401298523
16,5,left_shoulder,115.98651123046875,266.7438659667969,0.9192070364952087
16,6,right_shoulder,106.90036010742188,282.0657958984375,0.9661865234375
16,7,left_elbow,113.08146667480469,288.33837890625,0.38225021958351135
16,8,right_elbow,101.66692352294922,318.92376708984375,0.8877471685409546
16,9,left_wrist,119.09345245361328,321.35205078125,0.3115808963775635
16,10,right_wrist,111.25814056396484,342.4541931152344,0.8108757734298706
16,11,left_hip,91.17290496826172,310.2003479003906,0.9834772944450378
16,12,right_hip,81.76235961914062,320.0824890136719,0.9941911101341248
16,13,left_knee,124.89863586425781,330.31787109375,0.9860100746154785
16,14,right_knee,107.19612121582031,360.84503173828125,0.9978378415107727
16,15,left_ankle,98.65521240234375,374.9069519042969,0.9924038052558899
16,16,right_ankle,84.66707611083984,403.1729736328125,0.994138240814209
17,0,nose,134.0467529296875,262.34381103515625,0.2263898104429245
17,1,left_eye,131.47817993164062,258.22308349609375,0.03375808894634247
17,2,right_eye,134.59457397460938,258.94183349609375,0.22063378989696503
17,3,left_ear,121.21731567382812,250.0448455810547,0.03747890144586563
17,4,right_ear,128.0554962158203,252.69000244140625,0.49568405747413635
17,5,left_shoulder,115.60301971435547,251.73834228515625,0.8546119928359985
17,6,right_shoulder,112.67869567871094,262.7898864746094,0.9591706395149231
17,7,left_elbow,120.4601821899414,274.5205993652344,0.24485743045806885
17,8,right_elbow,122.7779312133789,288.20770263671875,0.8232467174530029
17,9,left_wrist,132.48046875,282.0185241699219,0.1580922156572342
17,10,right_wrist,134.93568420410156,291.6100769042969,0.4489600360393524
17,11,left_hip,95.53327941894531,308.9573974609375,0.9870719313621521
17,12,right_hip,86.10315704345703,316.7817077636719,0.9963343143463135
17,13,left_knee,134.19241333007812,332.4659118652344,0.9861935973167419
17,14,right_knee,108.2850570678711,359.37158203125,0.9977333545684814
17,15,left_ankle,103.83445739746094,373.3717041015625,0.9949870109558105
17,16,right_ankle,83.53041076660156,403.5925598144531,0.9952903985977173
18,0,nose,132.94595336914062,255.503173828125,0.31524500250816345
18,1,left_eye,129.79592895507812,251.6036376953125,0.09711919724941254
18,2,right_eye,132.99351501464844,251.8517303466797,0.2750642001628876
18,3,left_ear,119.43338012695312,248.59609985351562,0.11481982469558716
18,4,right_ear,127.36223602294922,250.8915557861328,0.4713388681411743
18,5,left_shoulder,116.6497802734375,254.53260803222656,0.8767480850219727
18,6,right_shoulder,110.60000610351562,264.79620361328125,0.9553505182266235
18,7,left_elbow,123.41403198242188,274.85980224609375,0.43635204434394836
18,8,right_elbow,108.53057098388672,304.1318054199219,0.8292171955108643
18,9,left_wrist,130.4913787841797,285.3298645019531,0.5394099354743958
18,10,right_wrist,120.87663269042969,319.4263610839844,0.706380307674408
18,11,left_hip,95.30256652832031,306.05792236328125,0.9733032584190369
18,12,right_hip,88.66346740722656,311.7522888183594,0.9916160702705383
18,13,left_knee,120.774658203125,343.81427001953125,0.9858805537223816
18,14,right_knee,107.65866088867188,361.7737731933594,0.9980176687240601
18,15,left_ankle,102.43775177001953,380.6246032714844,0.9782906174659729
18,16,right_ankle,86.3719253540039,400.8094482421875,0.99039626121521
19,0,nose,125.70814514160156,258.8572998046875,0.41395455598831177
19,1,left_eye,122.82173156738281,255.1735076904297,0.18424592912197113
19,2,right_eye,124.15760040283203,255.98361206054688,0.31195947527885437
19,3,left_ear,115.63565063476562,254.7943115234375,0.12962833046913147
19,4,right_ear,117.59785461425781,258.67254638671875,0.3471999764442444
19,5,left_shoulder,115.27745056152344,263.3938293457031,0.8733189105987549
19,6,right_shoulder,105.18762969970703,276.5361022949219,0.9358491897583008
19,7,left_elbow,116.8035659790039,284.4432373046875,0.4527629017829895
19,8,right_elbow,91.88692474365234,320.87591552734375,0.9031636118888855
19,9,left_wrist,127.11907196044922,301.49176025390625,0.6146178245544434
19,10,right_wrist,103.80010223388672,347.3236389160156,0.9113283753395081
19,11,left_hip,100.63256072998047,303.47174072265625,0.9457905292510986
19,12,right_hip,93.68010711669922,309.58782958984375,0.9664900898933411
19,13,left_knee,117.55937194824219,337.6048278808594,0.9668881893157959
19,14,right_knee,103.22396850585938,347.7229919433594,0.9816407561302185
19,15,left_ankle,99.79759216308594,383.746337890625,0.9697594046592712
19,16,right_ankle,91.95213317871094,390.9875183105469,0.9731720685958862
20,0,nose,115.34838104248047,166.17176818847656,0.9498475193977356
20,1,left_eye,117.14254760742188,161.8775177001953,0.5692428946495056
20,2,right_eye,110.97493743896484,162.63572692871094,0.9685875177383423
20,3,left_ear,114.01335144042969,163.25421142578125,0.07865874469280243
20,4,right_ear,102.9455795288086,165.3488311767578,0.9376918077468872
20,5,left_shoulder,104.1397933959961,183.92799377441406,0.8709994554519653
20,6,right_shoulder,102.12730407714844,186.7161102294922,0.9901571273803711
20,7,left_elbow,104.93896484375,213.0012969970703,0.24970613420009613
20,8,right_elbow,104.604736328125,220.51516723632812,0.9396130442619324
20,9,left_wrist,119.71746063232422,228.64076232910156,0.3149285316467285
20,10,right_wrist,116.97341918945312,241.69808959960938,0.9071335792541504
20,11,left_hip,102.9623031616211,253.57315063476562,0.9568495154380798
20,12,right_hip,100.07440185546875,254.86331176757812,0.9856875538825989
20,13,left_knee,96.58898162841797,307.5955505371094,0.9149728417396545
20,14,right_knee,97.39690399169922,309.2706604003906,0.9697469472885132
20,15,left_ankle,93.5433578491211,354.6407470703125,0.9188076257705688
20,16,right_ankle,93.53633880615234,357.64666748046875,0.9526001214981079
21,0,nose,115.0146484375,164.7176971435547,0.9647658467292786
21,1,left_eye,116.8201904296875,161.0287322998047,0.6916680932044983
21,2,right_eye,110.67339324951172,161.5483856201172,0.9868482947349548
21,3,left_ear,115.22553253173828,162.67213439941406,0.07574816048145294
21,4,right_ear,102.6962661743164,164.2537841796875,0.9607770442962646
21,5,left_shoulder,104.72574615478516,180.83750915527344,0.8899219632148743
21,6,right_shoulder,101.5488510131836,184.6794891357422,0.9907572865486145
21,7,left_elbow,107.25308227539062,207.54566955566406,0.2515641450881958
21,8,right_elbow,101.95025634765625,215.98321533203125,0.9573652744293213
21,9,left_wrist,118.52591705322266,225.73745727539062,0.2863672971725464
21,10,right_wrist,115.46287536621094,238.7858123779297,0.914699375629425
21,11,left_hip,94.28247833251953,232.57261657714844,0.938788115978241
21,12,right_hip,91.66731262207031,234.7111358642578,0.9798881411552429
21,13,left_knee,98.63388061523438,272.5077209472656,0.7917662262916565
21,14,right_knee,99.21302032470703,278.4355163574219,0.93187415599823
21,15,left_ankle,90.9399642944336,307.60052490234375,0.7392563819885254
21,16,right_ankle,91.13978576660156,313.5718994140625,0.8417775630950928
22,0,nose,190.09010314941406,155.06141662597656,0.7889695167541504
22,1,left_eye,191.00845336914062,153.20074462890625,0.4538949131965637
22,2,right_eye,186.33404541015625,153.48509216308594,0.860491156578064
22,3,left_ear,191.77891540527344,159.23580932617188,0.1706782579421997
22,4,right_ear,180.2562713623047,160.62118530273438,0.8460659980773926
22,5,left_shoulder,201.85365295410156,175.6663360595703,0.9785385727882385
22,6,right_shoulder,182.9479522705078,180.9295196533203,0.9775591492652893
22,7,left_elbow,213.09762573242188,152.515625,0.9612951874732971
22,8,right_elbow,189.03829956054688,158.1566162109375,0.837803840637207
22,9,left_wrist,205.33670043945312,126.73365783691406,0.9587250351905823
22,10,right_wrist,190.27816772460938,128.50949096679688,0.6377418637275696
22,11,left_hip,217.30816650390625,229.8341522216797,0.9905746579170227
22,12,right_hip,202.4351043701172,232.3214874267578,0.9911875128746033
22,13,left_knee,221.9284210205078,264.5901794433594,0.8357691168785095
22,14,right_knee,208.27420043945312,268.2494201660156,0.8259629607200623
22,15,left_ankle,217.28729248046875,286.3227844238281,0.756239116191864
22,16,right_ankle,210.0890350341797,288.6005554199219,0.723308265209198
23,0,nose,178.6243438720703,158.33602905273438,0.6502645611763
23,1,left_eye,180.393310546875,154.8323211669922,0.6999542117118835
23,2,right_eye,178.28492736816406,155.55361938476562,0.2695174813270569
23,3,left_ear,188.53504943847656,157.0728759765625,0.7119163274765015
23,4,right_ear,183.44281005859375,158.29954528808594,0.10217476636171341
23,5,left_shoulder,201.17947387695312,173.47891235351562,0.9523689150810242
23,6,right_shoulder,189.56471252441406,174.32118225097656,0.9396255016326904
23,7,left_elbow,206.6724090576172,147.77804565429688,0.9304232001304626
23,8,right_elbow,199.49832153320312,148.86062622070312,0.7882320284843445
23,9,left_wrist,197.7545928955078,118.33551025390625,0.9345974922180176
23,10,right_wrist,199.1747283935547,120.40726470947266,0.6882442831993103
23,11,left_hip,214.56475830078125,228.1743927001953,0.9855726361274719
23,12,right_hip,201.76695251464844,228.75045776367188,0.9865678548812866
23,13,left_knee,216.5699005126953,265.1429138183594,0.9203425049781799
23,14,right_knee,197.9558563232422,268.4486999511719,0.9248377084732056
23,15,left_ankle,213.360107421875,292.3257141113281,0.9097397923469543
23,16,right_ankle,201.44161987304688,297.6144714355469,0.89947110414505
24,0,nose,116.77877807617188,160.0740966796875,0.8776437640190125
24,1,left_eye,118.74335479736328,156.2190704345703,0.6772497892379761
24,2,right_eye,112.51122283935547,157.5448760986328,0.9323312044143677
24,3,left_ear,119.4248275756836,157.53236389160156,0.216722309589386
24,4,right_ear,105.89453887939453,161.07369995117188,0.8757614493370056
24,5,left_shoulder,117.32312774658203,174.2443389892578,0.9086560606956482
24,6,right_shoulder,101.54342651367188,179.6779022216797,0.9875746369361877
24,7,left_elbow,129.55029296875,189.279296875,0.15563470125198364
24,8,right_elbow,109.99219512939453,204.2624969482422,0.9193316698074341
24,9,left_wrist,128.50234985351562,190.2061309814453,0.06491231173276901
24,10,right_wrist,127.79129791259766,189.03561401367188,0.709456205368042
24,11,left_hip,95.77793884277344,219.40419006347656,0.9297907948493958
24,12,right_hip,83.95747375488281,222.4008026123047,0.9733311533927917
24,13,left_knee,101.81904602050781,247.6778564453125,0.6426406502723694
24,14,right_knee,97.91014099121094,255.1675567626953,0.8833606243133545
24,15,left_ankle,96.50767517089844,278.65545654296875,0.46258544921875
24,16,right_ankle,91.6841049194336,286.030029296875,0.6783174276351929
